"id","ubigeo","codigo","nombre","iddpto","idprov","provincia_id"
1853,"230402","02",HÉROES ALBARRACÍN,"23","2304 ",189
1854,"230403","03",ESTIQUE,"23","2304 ",189
1855,"230404","04",ESTIQUE-PAMPA,"23","2304 ",189
1856,"230405","05",SITAJARA,"23","2304 ",189
1857,"230406","06",SUSAPAYA,"23","2304 ",189
1858,"230407","07",TARUCACHI,"23","2304 ",189
1859,"230408","08",TICACO,"23","2304 ",189
1860,"240101","01",TUMBES,"24","2401 ",190
1861,"240102","02",CORRALES,"24","2401 ",190
1862,"240103","03",LA CRUZ,"24","2401 ",190
1863,"240104","04",PAMPAS DE HOSPITAL,"24","2401 ",190
1864,"240105","05",SAN JACINTO,"24","2401 ",190
1865,"240106","06",SAN JUAN DE LA VIRGEN,"24","2401 ",190
1866,"240201","01",ZORRITOS,"24","2402 ",191
1867,"240202","02",CASITAS,"24","2402 ",191
1868,"240203","03",CANOAS DE PUNTA SAL,"24","2402 ",191
1869,"240301","01",ZARUMILLA,"24","2403 ",192
1870,"240302","02",AGUAS VERDES,"24","2403 ",192
1871,"240303","03",MATAPALO,"24","2403 ",192
1872,"240304","04",PAPAYAL,"24","2403 ",192
1873,"250101","01",CALLERIA,"25","2501 ",193
1874,"250102","02",CAMPOVERDE,"25","2501 ",193
1875,"250103","03",IPARIA,"25","2501 ",193
1876,"250104","04",MASISEA,"25","2501 ",193
1877,"250105","05",YARINACOCHA,"25","2501 ",193
1878,"250106","06",NUEVA REQUENA,"25","2501 ",193
1879,"250107","07",MANANTAY,"25","2501 ",193
1880,"250201","01",RAYMONDI,"25","2502 ",194
1881,"250202","02",SEPAHUA,"25","2502 ",194
1882,"250203","03",TAHUANIA,"25","2502 ",194
1883,"250204","04",YURUA,"25","2502 ",194
1884,"250301","01",PADRE ABAD,"25","2503 ",195
1885,"250302","02",IRAZOLA,"25","2503 ",195
1886,"250303","03",CURIMANA,"25","2503 ",195
1887,"250304","04",NESHUYA,"25","2503 ",195
1888,"250305","05",ALEXANDER VON HUMBOLDT,"25","2503 ",195
1889,"250306","06",HUIPOCA,"25","2503 ",195
1890,"250307","07",BOQUERON,"25","2503 ",195
1891,"250401","01",PURUS,"25","2504 ",196
